ParentPostId,ParentPostTitle,ParentTags,Id,Title,Tags,ParentBody,Body
"53902507","unknown error: session deleted because of page crash from unknown error: cannot determine loading status from tab crashed with ChromeDriver Selenium","<python><selenium><google-chrome><selenium-webdriver><selenium-chromedriver>","65492402","Chrome Selenium Crashing with Docker","<python><docker><selenium><webdriver><selenium-chromedriver>","<p>I'm using InstaPy which use Python and Selenium. I start the script per Cron and from time to time it crashes. So it'r really irregular, sometimes it runs well through. I'v posted on GitHub Repo as well already but didn't get an answer there, so i'm asking here now if someone has an idea why.</p>

<p>It's a digital ocean ubuntu server and i'm using it on headless mode. The driver version are visible on the log. here are error messages:</p>

<pre><code>ERROR [2018-12-10 09:53:54] [user]  Error occurred while deleting cookies from web browser!
b'Message: invalid session id\n  (Driver info: chromedriver=2.44.609551 (5d576e9a44fe4c5b6a07e568f1ebc753f1214634),platform=Linux 4.15.0-42-generic x86_64)\n'
Traceback (most recent call last):
  File ""/root/InstaPy/instapy/util.py"", line 1410, in smart_run
    yield
  File ""./my_config.py"", line 43, in &lt;module&gt;
    session.follow_user_followers(['xxxx','xxxx','xxxx','xxxx'], amount=100, randomize=True, interact=True)
  File ""/root/InstaPy/instapy/instapy.py"", line 2907, in follow_user_followers
    self.logfolder)
  File ""/root/InstaPy/instapy/unfollow_util.py"", line 883, in get_given_user_followers
    channel, jumps, logger, logfolder)
  File ""/root/InstaPy/instapy/unfollow_util.py"", line 722, in get_users_through_dialog
    person_list = dialog_username_extractor(buttons)
  File ""/root/InstaPy/instapy/unfollow_util.py"", line 747, in dialog_username_extractor
    person_list.append(person.find_element_by_xpath(""../../../*"")
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/webelement.py"", line 351, in find_element_by_xpath
    return self.find_element(by=By.XPATH, value=xpath)
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/webelement.py"", line 659, in find_element
    {""using"": by, ""value"": value})['value']
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/webelement.py"", line 633, in _execute
    return self._parent.execute(command, params)
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/webdriver.py"", line 321, in execute
    self.error_handler.check_response(response)
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/errorhandler.py"", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: unknown error: session deleted because of page crash
from unknown error: cannot determine loading status
from tab crashed
  (Session info: headless chrome=70.0.3538.110)
  (Driver info: chromedriver=2.44.609551 (5d576e9a44fe4c5b6a07e568f1ebc753f1214634),platform=Linux 4.15.0-42-generic x86_64)

During handling of the above exception, another exception occurred:

    Traceback (most recent call last):
  File ""/root/InstaPy/instapy/instapy.py"", line 3845, in end
    self.browser.delete_all_cookies()
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/webdriver.py"", line 878, in delete_all_cookies
    self.execute(Command.DELETE_ALL_COOKIES)
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/webdriver.py"", line 321, in execute
    self.error_handler.check_response(response)
  File ""/usr/local/lib/python3.6/dist-packages/selenium/webdriver/remote/errorhandler.py"", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: chrome not reachable
  (Session info: headless chrome=71.0.3578.80)
  (Driver info: chromedriver=2.44.609551 (5d576e9a44fe4c5b6a07e568f1ebc753f1214634),platform=Linux 4.15.0-42-generic x86_64)
</code></pre>

<p>Any idea what the reason could be and how to solve it?</p>
","<p>I've been looking everywhere for an answer with no luck. I've got a Python script that works fine locally running Selenium with a Chrome Driver, which I'm now testing in Docker.</p>
<p>The script is running fine until the webdriver kicks in, at which point I get the error message <em>&quot;unknown error: session deleted because of page crash&quot;</em>.</p>
<p>I've seen some suggestions that extending the memory allowance could fix this but I've had no luck. To be honest my knowldege of the docker-compose file is quite poor so any suggestions on what I could change with this file would be helpful too (see below).</p>
<pre><code>version: '3.8'

services:
  lambda:
    build: .
    environment:
      - PYTHONPATH=/var/task/src:/var/task/lib
      - PATH=/var/task/bin
      - AWS_BUCKET_NAME=REMOVED
      - AWS_ACCESS_KEY_ID=REMOVED
      - AWS_SECRET_ACCESS_KEY=REMOVED
      - AWS_REGION=ap-southeast-2
    volumes:
      - ./src/:/var/task/src/
</code></pre>
"
"35931579","How can I install lxml in docker","<python><docker><lxml><dockerfile>","66779632","Docker | Problem with installing lxml on Python 3.8","<docker><dockerfile><lxml><alpine>","<p>I want to deploy my python project in docker, I wrote <code>lxml&gt;=3.5.0</code> in the requirments.txt as the project needs lxml. Here is my dockfile:</p>

<pre><code>FROM gliderlabs/alpine:3.3
RUN set -x \
    &amp;&amp; buildDeps='\
        python-dev \
        py-pip \
        build-base \
    ' \
    &amp;&amp; apk --update add python py-lxml $buildDeps \
    &amp;&amp; rm -rf /var/cache/apk/* \
    &amp;&amp; mkdir -p /app
ENV INSTALL_PATH /app
WORKDIR $INSTALL_PATH
COPY requirements-docker.txt ./
RUN pip install -r requirements.txt
COPY . .
RUN apk del --purge $buildDeps
ENTRYPOINT [""celery"", ""-A"", ""tasks"", ""worker"", ""-l"", ""info"", ""-B""]
</code></pre>

<p>I got this when I deploy it to docker:</p>

<pre><code>*********************************************************************************
Could not find function xmlCheckVersion in library libxml2. Is libxml2 installed?
*********************************************************************************
error: command 'gcc' failed with exit status 1
----------------------------------------
Rolling back uninstall of lxml
</code></pre>

<p>I though it was because 'python-dev' and 'python-lxml', then I edited the dockfile like this:</p>

<pre><code>WORKDIR $INSTALL_PATH
COPY requirements-docker.txt ./
RUN apt-get build-dev python-lxml
RUN pip install -r requirements.txt
</code></pre>

<p>It did not work, and I got another error:</p>

<pre><code>---&gt; Running in 73201a0dcd59
/bin/sh: apt-get: not found
</code></pre>

<p>How can I install lxml correctly in docker?</p>
","<p>I'm building a docker container that uses <a href=""https://hub.docker.com/r/tiangolo/uwsgi-nginx-flask"" rel=""nofollow noreferrer"">this</a> image. (uwsgi-nginx-flask) This is based on an Alpine Linux image.</p>
<p>The latest python version available in this container is python 3.8.
I developed my flask application on Python 3.9. One of the python package dependencies is <code>lxml</code>. When I tried installing this, it throws the error given below.</p>
<pre><code>  cc -I/usr/include/libxml2 -c /tmp/xmlXPathInitnq3gdzvk.c -o tmp/xmlXPathInitnq3gdzvk.o
  unable to execute 'cc': No such file or directory
  *********************************************************************************
  Could not find function xmlCheckVersion in library libxml2. Is libxml2 installed?
  *********************************************************************************
  error: command 'gcc' failed with exit status 1
  ----------------------------------------
  ERROR: Failed building wheel for lxml

unable to execute 'cc': No such file or directory
*********************************************************************************
Could not find function xmlCheckVersion in library libxml2. Is libxml2 installed?
*********************************************************************************
error: command 'gcc' failed with exit status 1
</code></pre>
<p>This is my Dockerfile</p>
<pre><code>FROM tiangolo/uwsgi-nginx-flask:python3.8-alpine
RUN apk add libxml2-dev 
RUN apk --update add bash nano
RUN apk --update add --no-cache python3
RUN python --version
RUN mkdir -p /var/www/app/
RUN pip3 install --no-cache --upgrade pip setuptools
WORKDIR /var/www/app/
COPY . /var/www/app/
ENV STATIC_URL /static
ENV STATIC_PATH /var/www/app/static
RUN pip3 install -r requirements.txt
</code></pre>
<p>You can see that I even tried to install <code>libxml2</code> on the alpine image as it is considered a dependency. But that doesn't work.</p>
"
"36283908","Re-using environment variables in docker-compose.yml","<docker><docker-compose><environment-variables>","60420088","Pass same variables to multiple services in docker-compose without duplicating instructions?","<docker><docker-compose><dockerfile>","<p>Is it possible to re-use environment variables that are shared among multiple containers?</p>
<p>The idea is to avoid duplication, as illustrated in this example:</p>
<pre class=""lang-yaml prettyprint-override""><code>version: '2'

services:

  db:
    image: example/db
    ports:
      - &quot;8443:8443&quot; 
    container_name: db
    hostname: db
    environment:
      - USER_NAME = admin 
      - USER_PASSWORD = admin 

svc:
  image: example/svc
  depends_on:
    - db
  ports:
    - &quot;9443:9443&quot;
  container_name: svc
  hostname: svc
  environment:
    - DB_URL = https://db:8443
    - DB_USER_NAME = admin
    - DB_USER_PASSWORD = admin 
</code></pre>
","<p>I have two services in my docker-compose file. Both of them need the same set of environment variables. Is there a better way to do this than duplicating instructions?</p>

<blockquote>
  <p>PS: I have stored my variables in the ""<code>.env</code>"" file, which resides in the same directory as the docker-compose file.</p>
</blockquote>

<p><strong>example docker-compose file:</strong></p>

<pre><code>version: '3'

services: 
     service_1: 
           build: './s_1/'
           environment: 
                - variable_1 = ${variable_1}
                - variable_2 = ${variable_2}
                - variable_x = ${variable_y}
     service_2:
           build: './s_2/'
           environment: 
                - variable_1 = ${variable_1}
                - variable_2 = ${variable_2}
                - variable_x = ${variable_y}
</code></pre>
"
"36996046","How to prevent Dockerfile caching git clone","<git><docker><dockerfile>","66566713","How to rebuild docker image when remote repository changes","<git><docker><dockerfile>","<p>I have a Dockerfile trying to package and deploy a web app to a container. The code of app fetches from git repository during Docker image building.
Here's the Dockerfile snapshot:</p>

<pre><code>........
RUN git clone --depth=1 git-repository-url $GIT_HOME/
RUN mvn package -Dmaven.test.skip
........
</code></pre>

<p>I want the docker do not cache the step of <code>RUN git clone --depth=1 git-repository-url $GIT_HOME/</code> so that the on-going updated on the the repository can be reflected on the Docker image building. Is it possible to a achieve that?</p>
","<p>I build a docker image containing the Foo package, which is built from its master version pulled from its git repo:</p>
<pre><code>RUN git clone git://my.git.server/Foo.git
RUN (configure, build and install Foo)
</code></pre>
<p>Every time the image is built I'd like the Docker build cache to be invalidated if a new commit has been pushed into the Foo repository, in order to always build the latest version. On the contrary, if the master version is the same as the last time the image was built then the build cache should be used to avoid an unnecessary rebuild.</p>
<p>In its current form, my Dockerfile never needs to be changed so the build cache is never invalidated. Given my poor skills with Docker I can't figure out a possible modification to achieve my desired behavior, so I'd need help with this. Thanks in advance.</p>
<p>Edit: as suggested in the linked question the desired behavior can be achieved with a trick: modifying the Dockerfile as</p>
<pre><code>ARG FOO_MASTER_COMMIT
RUN git clone git://my.git.server/Foo.git
RUN (configure, build and install Foo)
</code></pre>
<p>and then launching the build as:</p>
<pre><code>git clone git://my.git.server/Foo.git
DOCKER_BUILDKIT=1 docker build --build-arg FOO_MASTER_COMMIT=$(git -C Foo rev-parse HEAD) -t myimage:ver .
</code></pre>
<p>does the job.</p>
"
"37439887","How to access the metadata of a docker container from a script running inside the container?","<bash><docker><dockerfile>","66256352","How to get docker image labels in runtime","<docker>","<p>I am trying to understand whether it is possible to read the metadata (Labels, in particular) properties of a container using a bash script.</p>

<p>For instance, if there is a Dockerfile like:</p>

<pre><code>FROM busybox
LABEL abc = abc_value1
</code></pre>

<p>And, if I build and run an image based on the file above, like so:</p>

<pre><code>docker build . -t image1
docker run -ti image1 /bin/bash
</code></pre>

<p>Is there any way to access the value of the ""abc"" label inside the bash shell?  If so, how?</p>
","<p>How to get docker image labels in runtime?</p>
<p>Or get <code>docker inspect image</code> info when the image instantiation is running .</p>
<p>thanks!</p>
"
"3315730","What is the difference between the operating system and the kernel?","<operating-system><kernel>","54293233","Is the OS and kernel different things?","<linux><docker><linux-kernel><operating-system>","<p>I do not understand the difference between operating system and kernel. Can someone please explain it?</p>
","<p>In various docker posts there seems to differentiate between an OS and the kernel.
I always thought these are interchangeable terms.<br>
Is there a difference between a host OS an application is running and the kernel?</p>
"
"54269442","Why does docker create empty node_modules and how to avoid it?","<node.js><docker>","65395132","Use of anonymous volume to prevent Docker container to create folder locally not working","<docker><docker-compose><docker-volume>","<p>There are some <a href=""https://stackoverflow.com/questions/39651908/why-node-modules-is-empty-after-docker-build"">similar questions</a> but they haven't answered why docker creates the empty <code>node_modules</code> directory in the repo even though the dockerfile is setup to hold node_modules in the container?</p>

<p>I'm interested to know why directory is created on the host empty, give that yarn already installs packages inside the container within <code>node_modules</code> and how to avoid it.</p>

<pre><code>## Dockerfile

FROM node:8.11.4-alpine
RUN apk update &amp;&amp; apk add yarn
RUN yarn global add nodemon
WORKDIR /usr/app

COPY package.json yarn.lock /usr/app/
RUN yarn

EXPOSE 3000

</code></pre>

<pre><code>## docker-compose.yml

version: ""3.2""

services:
  app:
    build:
      context: .
      dockerfile: Dockerfile
    command: nodemon index.js
    volumes:
      - .:/usr/app
      - /usr/app/node_modules
    ports:
      - ""3000:3000""

</code></pre>
","<p>As I read in this tutorial <a href=""https://mherman.org/blog/dockerizing-a-react-app/"" rel=""nofollow noreferrer"">https://mherman.org/blog/dockerizing-a-react-app/</a> it's possible to mount an anonymous volume into a subpath of a mounted volume in order to prevent the changes in that subpath to be reflected back to the actual volume. Is that correct? Because it's not working for me.</p>
<p>I'm trying to dockerize a react app by mounting the <code>src</code> folder into the container and building everything their. But I don't want the <code>node_modules</code> folder that is created during the build step to be reflected back in the mounted <code>src</code>.</p>
<p>My <code>Dockerfile.dev</code> looks like this:</p>
<pre><code>FROM node:15.4.0-alpine3.12

# set working directory
ARG APP_PATH=/app
WORKDIR $APP_PATH

# add `/app/node_modules/.bin` to $PATH
ENV PATH $APP_PATH/node_modules/.bin:$PATH

# install app dependencies
COPY package*.json ./
RUN npm install --silent

# add app
COPY . ./

# start app
EXPOSE 3000
CMD [ &quot;npm&quot;, &quot;run&quot;, &quot;start&quot; ]
</code></pre>
<p>This is my <code>docker-compose.yaml</code>:</p>
<pre class=""lang-yaml prettyprint-override""><code>version: &quot;3.8&quot;
services:
    frontend:
        build: 
            context: ./frontend
            dockerfile: ../docker/Dockerfile.dev
        image: frontend_react
        ports: 
            - 4000:3000
        volumes:
            - ./frontend:/app
            - /app/node_modules
        environment: 
            - NODE_ENV=development
</code></pre>
<p>How can I prevent that the <code>node_modules</code> folder shows up on my local machine?
Should I even prevent the <code>node_modules</code> folder from being reflected back to my machine?</p>
"
"4760215","Running shell command and capturing the output","<python><shell><subprocess>","54156050","Output of os.system in Python and use it to create a text node in a xml file","<xml><linux><python-3.x><bash><docker>","<p>I want to write a function that will execute a shell command and return its output <strong>as a string</strong>, no matter, is it an error or success message. I just want to get the same result that I would have gotten with the command line.</p>

<p>What would be a code example that would do such a thing?</p>

<p>For example:</p>

<pre><code>def run_command(cmd):
    # ??????

print run_command('mysqladmin create test -uroot -pmysqladmin12')
# Should output something like:
# mysqladmin: CREATE DATABASE failed; error: 'Can't create database 'test'; database exists'
</code></pre>
","<p>I want to exec the command <code>docker ps -q</code> using python <code>os.system</code> function and then get its output to use it to create xml text node.</p>

<p>I tried <code>xml.createTextNode(os.system(""docker ps -q"")</code>:</p>

<pre class=""lang-python prettyprint-override""><code>  6 from xml.dom import minidom
  7 import os
  8
  9 xml = minidom.Document()
 10
 11 rootElem = xml.createElement('containers')
 12
 13 dataElem = xml.createElement('data')
 14
 15 idElem = xml.createElement('id')
 16 idElem.appendChild(xml.createTextNode(os.system(""docker ps -q"")))
</code></pre>

<p>But it gives me this error:</p>

<pre class=""lang-none prettyprint-override""><code> File ""scriptCreateXML.py"", line 16, in &lt;module&gt;
    idElem.appendChild(xml.createTextNode(os.system(""docker ps -q"")))
  File ""/usr/lib/python3.6/xml/dom/minidom.py"", line 1658, in createTextNode
    raise TypeError(""node contents must be a string"")
TypeError: node contents must be a string
</code></pre>

<p>I expect the output of this </p>

<pre class=""lang-xml prettyprint-override""><code>&lt;?xml version=""1.0"" ?&gt;
&lt;containers&gt;
    &lt;data&gt;
        &lt;id&gt;some id&lt;/id&gt;
    &lt;/data&gt;
&lt;/containers&gt;
</code></pre>
"
"37458287","How to run a cron job inside a docker container?","<docker><cron><containers><sh>","60456516","How can I automatically start cron in a Docker container that is running PHP?","<php><linux><docker><cron>","<p>I am trying to run a cronjob inside a docker container that invokes a shell script.</p>

<p>Yesterday I have been searching all over the web and stack overflow, but I could not really find a solution that works.<br>
How can I do this?</p>

<p><strong>EDIT:</strong></p>

<p>I've created a <a href=""https://github.com/cheyer/docker-cron"" rel=""noreferrer"">(commented) github repository</a> with a working docker cron container that invokes a shell script at given interval.</p>
","<p>I'm trying to run some PHP scripts automatically and want to have cron running once the container starts. Below is my current Dockerfile but upon running the <code>docker-compose up -d</code> command, the PHP container crashes immediately and I get the errors <code>Cannot start service composer: Cannot link to a non running container</code> and <code>Cannot start service apache: Cannot link to a non running container</code> which makes sense, because the PHP container already crashed. I've also tried <code>CMD [""cron"", ""-f""]</code> in place of <code>CMD cron start &amp;&amp; tail -f /var/log/cron.log</code> and all the containers run, and the test job is executed, but I get a 
503 service unavailable error when trying to access the app. From what I've read this is because cron is running in the foreground and blocking PHP.</p>

<p><strong>Dockerfile</strong></p>

<pre><code>FROM php:7.4.2-fpm-buster

RUN apt-get update &amp;&amp; apt-get install -y \
        freetds-bin \
        freetds-dev \
        freetds-common \
        libct4 \
        libsybdb5 \
        tdsodbc \
        libfreetype6-dev \
        libjpeg62-turbo-dev \
        libmcrypt-dev \
        libpng-dev \
        libldap2-dev \
        libpq-dev \
        zlib1g-dev \
        libc-client-dev \
        libzip-dev \
        zip \
        cron

RUN ln -s /usr/lib/x86_64-linux-gnu/libsybdb.a /usr/lib/
RUN ln -s /usr/lib/x86_64-linux-gnu/libpq-fe.h /usr/lib/

RUN docker-php-ext-install pdo pdo_mysql pdo_dblib pdo_pgsql gd zip

RUN apt-get install unixodbc unixodbc-dev -y \
 &amp;&amp; docker-php-ext-configure pdo_odbc --with-pdo-odbc=unixODBC,/usr \
 &amp;&amp; docker-php-ext-install pdo_odbc

COPY ./freetds.conf /etc/freetds/freetds.conf
COPY ./odbc.ini /etc/odbc.ini
COPY ./odbcinst.ini /etc/odbcinst.ini
COPY ./php.ini /usr/local/etc/php

# Install Composer
RUN curl -sS https://getcomposer.org/installer | php -- --install-dir=/usr/local/bin --filename=composer

RUN mkdir /var/www/html/files &amp;&amp; chown -R www-data:www-data /var/www/html/files &amp;&amp; chmod -R 755 /var/www/html/files
RUN mkdir /var/www/html/exports &amp;&amp; chown -R www-data:www-data /var/www/html/exports &amp;&amp; chmod -R 755 /var/www/html/exports
RUN mkdir /var/www/html/scripts &amp;&amp; chown -R www-data:www-data /var/www/html/scripts &amp;&amp; chmod -R 755 /var/www/html/scripts

# copying cronjobs, a file I created with a test cronjob to /etc
COPY ./cronjobs /etc
# using the cronjobs file I created as the crontab
RUN crontab /etc/cronjobs

CMD cron start &amp;&amp; tail -f /var/log/cron.log

EXPOSE 9000
</code></pre>

<p><strong>docker-compose.yml</strong> (some info redacted ... the xxx parts)</p>

<pre><code>version: ""3.7""
services:
  php:
    build: './php/'
    links:
      - 'mysql'
    network_mode: ""bridge""
    ports:
      - ""xxxx:9000""
    volumes:
      - ./www/:/var/www/html/
      - files:/var/www/html/files
  apache:
    build: './apache/'
    depends_on:
      - php
    links:
      - 'php'
    network_mode: ""bridge""
    ports:
      - ""xxxx:80""
    volumes:
      - ./www/:/var/www/html/
      - files:/var/www/html/files
  mysql:
    image: mysql:latest
    command: --init-file /docker-entrypoint-initdb.d/init.sql
    environment:
      MYSQL_ROOT_PASSWORD: 'xxx'
      MYSQL_USER: 'xxx'
      MYSQL_PASS: 'xxx'
    ports:
      - ""xxxx:3306""
    network_mode: ""bridge""
    volumes:
      - data:/var/lib/mysql
      - ./mysql/init:/docker-entrypoint-initdb.d
  phpmyadmin:
    depends_on: 
      - mysql
    environment:
      PMA_HOST: mysql
      PMA_PORT: 3306
    image: phpmyadmin/phpmyadmin
    links:
      - mysql
    network_mode: ""bridge""
    ports:
      - ""xxxx:80""
  composer:
    container_name: composer
    depends_on:
      - php
    links:
      - 'php'
    image: composer
    network_mode: ""bridge""
    volumes:
      - ./www:/var/www/html/
    command: composer install --ignore-platform-reqs &amp;&amp; composer require phpoffice/phpspreadsheet
networks:
  default:
    external:
      name: bridge
volumes:
  data:
  files:
</code></pre>

<p><strong>cronjobs file</strong></p>

<pre><code># Edit this file to introduce tasks to be run by cron.
#
# Each task to run has to be defined through a single line
# indicating with different fields when the task will be run
# and what command to run for the task
#
# To define the time you can provide concrete values for
# minute (m), hour (h), day of month (dom), month (mon),
# and day of week (dow) or use '*' in these fields (for 'any').
#
# Notice that tasks will be started based on the cron's system
# daemon's notion of time and timezones.
#
# Output of the crontab jobs (including errors) is sent through
# email to the user the crontab file belongs to (unless redirected).
#
# For example, you can run a backup of all your user accounts
# at 5 a.m every week with:
# 0 5 * * 1 tar -zcf /var/backups/home.tgz /home/
#
# For more information see the manual pages of crontab(5) and cron(8)
#
# m h  dom mon dow   command

42 22 * * * /usr/local/bin/php /var/www/html/scripts/test.php
</code></pre>
"
"10664244","Django: How to manage development and production settings?","<python><django>","54307396","Django separate settings files in Docker","<python><django><docker><docker-compose>","<p>I have been developing a basic app. Now at the deployment stage it has become clear I have need for both a local settings and production settings.</p>

<p>It would be great to know the following:</p>

<ul>
<li>How best to deal with development and production settings. </li>
<li>How to keep apps such as django-debug-toolbar only in a development environment.</li>
<li>Any other tips and best practices for development and deployment settings.</li>
</ul>
","<p>Following <a href=""https://medium.com/@ayarshabeer/django-best-practice-settings-file-for-multiple-environments-6d71c6966ee2"" rel=""nofollow noreferrer"">multiple</a> <a href=""https://blog.apptension.com/2017/11/09/django-settings-for-multiple-environments/"" rel=""nofollow noreferrer"">articles</a> <a href=""https://simpleisbetterthancomplex.com/tips/2017/07/03/django-tip-20-working-with-multiple-settings-modules.html"" rel=""nofollow noreferrer"">around</a> the web, I've split my Django 1.11 <code>settings.py</code> file into multiple files, <code>base.py</code>, <code>local.py</code>, <code>staging.py</code>, <code>production.py</code>, in a <code>settings</code> folder.</p>

<p>The Django app runs in a Docker container.</p>

<p><strong>docker-compose.yml</strong>:</p>

<pre><code>django:
    build:
      context: .
    env_file: .env
    command: [""/wait-for-it.sh"", ""mariadb:3306"", ""--"", ""/gunicorn.sh""]
</code></pre>

<p>In the <code>Dockerfile</code> I export the <code>DJANGO_SETTINGS_MODULE</code> as the <code>local</code> settings file (which in turn imports the <code>base.py</code> settings file).</p>

<p><strong>Dockerfile</strong>:</p>

<pre><code>FROM python:3.6.4
RUN mkdir /app
ADD requirements/*.txt app/requirements/
RUN pip install -r mira/requirements/dev.txt
ADD . /app
RUN export DJANGO_SETTINGS_MODULE=app.settings.local
RUN export DJANGO_SECRET_KEY=dummy-secret-key
COPY ./docker/web/entrypoint.sh ./docker/web/gunicorn.sh ./docker/web/wait-for-it.sh ./docker/web/logging.conf ./scripts/setup.sh /
RUN chmod +x /entrypoint.sh /gunicorn.sh /wait-for-it.sh /setup.sh
WORKDIR ./app
</code></pre>

<p><strong>settings/base.py</strong>:</p>

<pre><code>SECRET_KEY = os.environ['DJANGO_SECRET_KEY']
</code></pre>

<p><strong>.env</strong>:</p>

<pre><code>DJANGO_SECRET_KEY=FOOBAR
</code></pre>

<p>When I try to up the container, I get this error:</p>

<blockquote>
  <p>The SECRET_KEY setting must not be empty.</p>
</blockquote>
"
"55034727","What does . mean in docker? Does it mean the current working directory of the image or the local machine?","<docker>","65343923","COPY . . in Dockerfile doing?","<visual-studio><docker><.net-core>","<p>I am confused about whether <code>.</code> means that it's a shortened abbreviation of the current directory of the image or if it's the current working directory on the local machine. Or is it the same meaning of <code>.</code> in most console commands like essentially selecting all in the current directory.</p>

<pre><code>COPY somecode.java .

#copy the rest of the code

COPY . .
</code></pre>

<p>The <code>.</code> also seems to mean find the docker file in the current directory. </p>

<pre><code>docker build -t image-tag .
</code></pre>
","<p>I used Visual Studio to add Dockerfile to my Dotnet Core Web API project.</p>
<pre><code>FROM mcr.microsoft.com/dotnet/core/aspnet:3.1-buster-slim AS base
WORKDIR /app
EXPOSE 80
EXPOSE 443

FROM mcr.microsoft.com/dotnet/core/sdk:3.1-buster AS build
WORKDIR /src
COPY App.WebAPI/App.WebAPI.csproj App.WebAPI/
COPY App.Data/App.Data.csproj App.Data/
RUN dotnet restore &quot;App.WebAPI/App.WebAPI.csproj&quot;
COPY . .
WORKDIR &quot;/src/App.WebAPI&quot;
RUN dotnet build &quot;App.WebAPI.csproj&quot; -c Release -o /app/build

FROM build AS publish
RUN dotnet publish &quot;App.WebAPI.csproj&quot; -c Release -o /app/publish

FROM base AS final
WORKDIR /app
COPY --from=publish /app/publish .
ENTRYPOINT [&quot;dotnet&quot;, &quot;App.WebAPI.dll&quot;]
</code></pre>
<p>What does the following line actually do?</p>
<pre><code>COPY . .
</code></pre>
"
